 <img src="../images/front.jpg" width="1440" height="768" border="0" alt="Mapa del Frente" usemap="#map">
 <map name="map">
  <area shape ="rect" coords="329,580,376,626"  onMouseOver="ShowInfo(event,7,3)" onMouseOut="HideInfo(7,3)">
  <area shape ="rect" coords="376,580,423,626"  onMouseOver="ShowInfo(event,8,3)" onMouseOut="HideInfo(8,3)">
  <area shape ="rect" coords="423,580,470,626"  onMouseOver="ShowInfo(event,9,3)" onMouseOut="HideInfo(9,3)">
  <area shape ="rect" coords="470,580,517,626"  onMouseOver="ShowInfo(event,10,3)" onMouseOut="HideInfo(10,3)">
  <area shape ="rect" coords="517,580,564,626"  onMouseOver="ShowInfo(event,11,3)" onMouseOut="HideInfo(11,3)">
  <area shape ="rect" coords="564,580,611,626"  onMouseOver="ShowInfo(event,12,3)" onMouseOut="HideInfo(12,3)">
  <area shape ="rect" coords="611,580,658,626"  onMouseOver="ShowInfo(event,13,3)" onMouseOut="HideInfo(13,3)">
  <area shape ="rect" coords="658,580,705,626"  onMouseOver="ShowInfo(event,14,3)" onMouseOut="HideInfo(14,3)">
  <area shape ="rect" coords="705,580,752,626"  onMouseOver="ShowInfo(event,15,3)" onMouseOut="HideInfo(15,3)">
  <area shape ="rect" coords="752,580,799,626"  onMouseOver="ShowInfo(event,16,3)" onMouseOut="HideInfo(16,3)">
  <area shape ="rect" coords="799,580,846,626"  onMouseOver="ShowInfo(event,17,3)" onMouseOut="HideInfo(17,3)">
  <area shape ="rect" coords="846,580,893,626"  onMouseOver="ShowInfo(event,18,3)" onMouseOut="HideInfo(18,3)">
  <area shape ="rect" coords="893,580,940,626"  onMouseOver="ShowInfo(event,19,3)" onMouseOut="HideInfo(19,3)">
  <area shape ="rect" coords="940,580,987,626"  onMouseOver="ShowInfo(event,20,3)" onMouseOut="HideInfo(20,3)">
  <area shape ="rect" coords="987,580,1034,626"  onMouseOver="ShowInfo(event,21,3)" onMouseOut="HideInfo(21,3)">
  <area shape ="rect" coords="1034,580,1081,626"  onMouseOver="ShowInfo(event,22,3)" onMouseOut="HideInfo(22,3)">
  <area shape ="rect" coords="1081,580,1128,626"  onMouseOver="ShowInfo(event,23,3)" onMouseOut="HideInfo(23,3)">
  <area shape ="rect" coords="1128,580,1175,626"  onMouseOver="ShowInfo(event,24,3)" onMouseOut="HideInfo(24,3)">
  <area shape ="rect" coords="1175,580,1222,626"  onMouseOver="ShowInfo(event,25,3)" onMouseOut="HideInfo(25,3)">
  <area shape ="rect" coords="1222,580,1269,626"  onMouseOver="ShowInfo(event,26,3)" onMouseOut="HideInfo(26,3)">
  <area shape ="rect" coords="1269,580,1316,626"  onMouseOver="ShowInfo(event,27,3)" onMouseOut="HideInfo(27,3)">
  <area shape ="rect" coords="1316,580,1363,626"  onMouseOver="ShowInfo(event,28,3)" onMouseOut="HideInfo(28,3)">
  <area shape ="rect" coords="1363,580,1410,626"  onMouseOver="ShowInfo(event,29,3)" onMouseOut="HideInfo(29,3)">
  <area shape ="rect" coords="0,533,47,579"  onMouseOver="ShowInfo(event,0,4)" onMouseOut="HideInfo(0,4)">
  <area shape ="rect" coords="47,533,94,579"  onMouseOver="ShowInfo(event,1,4)" onMouseOut="HideInfo(1,4)">
  <area shape ="rect" coords="94,533,141,579"  onMouseOver="ShowInfo(event,2,4)" onMouseOut="HideInfo(2,4)">
  <area shape ="rect" coords="141,533,188,579"  onMouseOver="ShowInfo(event,3,4)" onMouseOut="HideInfo(3,4)">
  <area shape ="rect" coords="188,533,235,579"  onMouseOver="ShowInfo(event,4,4)" onMouseOut="HideInfo(4,4)">
  <area shape ="rect" coords="235,533,282,579"  onMouseOver="ShowInfo(event,5,4)" onMouseOut="HideInfo(5,4)">
  <area shape ="rect" coords="282,533,329,579"  onMouseOver="ShowInfo(event,6,4)" onMouseOut="HideInfo(6,4)">
  <area shape ="rect" coords="329,533,376,579"  onMouseOver="ShowInfo(event,7,4)" onMouseOut="HideInfo(7,4)">
  <area shape ="rect" coords="376,533,423,579"  onMouseOver="ShowInfo(event,8,4)" onMouseOut="HideInfo(8,4)">
  <area shape ="rect" coords="423,533,470,579"  onMouseOver="ShowInfo(event,9,4)" onMouseOut="HideInfo(9,4)">
  <area shape ="rect" coords="470,533,517,579"  onMouseOver="ShowInfo(event,10,4)" onMouseOut="HideInfo(10,4)">
  <area shape ="rect" coords="517,533,564,579"  onMouseOver="ShowInfo(event,11,4)" onMouseOut="HideInfo(11,4)">
  <area shape ="rect" coords="564,533,611,579"  onMouseOver="ShowInfo(event,12,4)" onMouseOut="HideInfo(12,4)">
  <area shape ="rect" coords="611,533,658,579"  onMouseOver="ShowInfo(event,13,4)" onMouseOut="HideInfo(13,4)">
  <area shape ="rect" coords="658,533,705,579"  onMouseOver="ShowInfo(event,14,4)" onMouseOut="HideInfo(14,4)">
  <area shape ="rect" coords="705,533,752,579"  onMouseOver="ShowInfo(event,15,4)" onMouseOut="HideInfo(15,4)">
  <area shape ="rect" coords="752,533,799,579"  onMouseOver="ShowInfo(event,16,4)" onMouseOut="HideInfo(16,4)">
  <area shape ="rect" coords="799,533,846,579"  onMouseOver="ShowInfo(event,17,4)" onMouseOut="HideInfo(17,4)">
  <area shape ="rect" coords="846,533,893,579"  onMouseOver="ShowInfo(event,18,4)" onMouseOut="HideInfo(18,4)">
  <area shape ="rect" coords="893,533,940,579"  onMouseOver="ShowInfo(event,19,4)" onMouseOut="HideInfo(19,4)">
  <area shape ="rect" coords="940,533,987,579"  onMouseOver="ShowInfo(event,20,4)" onMouseOut="HideInfo(20,4)">
  <area shape ="rect" coords="987,533,1034,579"  onMouseOver="ShowInfo(event,21,4)" onMouseOut="HideInfo(21,4)">
  <area shape ="rect" coords="1034,533,1081,579"  onMouseOver="ShowInfo(event,22,4)" onMouseOut="HideInfo(22,4)">
  <area shape ="rect" coords="1081,533,1128,579"  onMouseOver="ShowInfo(event,23,4)" onMouseOut="HideInfo(23,4)">
  <area shape ="rect" coords="1128,533,1175,579"  onMouseOver="ShowInfo(event,24,4)" onMouseOut="HideInfo(24,4)">
  <area shape ="rect" coords="1175,533,1222,579"  onMouseOver="ShowInfo(event,25,4)" onMouseOut="HideInfo(25,4)">
  <area shape ="rect" coords="1222,533,1269,579"  onMouseOver="ShowInfo(event,26,4)" onMouseOut="HideInfo(26,4)">
  <area shape ="rect" coords="1269,533,1316,579"  onMouseOver="ShowInfo(event,27,4)" onMouseOut="HideInfo(27,4)">
  <area shape ="rect" coords="1316,533,1363,579"  onMouseOver="ShowInfo(event,28,4)" onMouseOut="HideInfo(28,4)">
  <area shape ="rect" coords="1363,533,1410,579"  onMouseOver="ShowInfo(event,29,4)" onMouseOut="HideInfo(29,4)">
  <area shape ="rect" coords="0,486,47,532"  onMouseOver="ShowInfo(event,0,5)" onMouseOut="HideInfo(0,5)">
  <area shape ="rect" coords="47,486,94,532"  onMouseOver="ShowInfo(event,1,5)" onMouseOut="HideInfo(1,5)">
  <area shape ="rect" coords="94,486,141,532"  onMouseOver="ShowInfo(event,2,5)" onMouseOut="HideInfo(2,5)">
  <area shape ="rect" coords="141,486,188,532"  onMouseOver="ShowInfo(event,3,5)" onMouseOut="HideInfo(3,5)">
  <area shape ="rect" coords="188,486,235,532"  onMouseOver="ShowInfo(event,4,5)" onMouseOut="HideInfo(4,5)">
  <area shape ="rect" coords="235,486,282,532"  onMouseOver="ShowInfo(event,5,5)" onMouseOut="HideInfo(5,5)">
  <area shape ="rect" coords="282,486,329,532"  onMouseOver="ShowInfo(event,6,5)" onMouseOut="HideInfo(6,5)">
  <area shape ="rect" coords="329,486,376,532"  onMouseOver="ShowInfo(event,7,5)" onMouseOut="HideInfo(7,5)">
  <area shape ="rect" coords="376,486,423,532"  onMouseOver="ShowInfo(event,8,5)" onMouseOut="HideInfo(8,5)">
  <area shape ="rect" coords="423,486,470,532"  onMouseOver="ShowInfo(event,9,5)" onMouseOut="HideInfo(9,5)">
  <area shape ="rect" coords="470,486,517,532"  onMouseOver="ShowInfo(event,10,5)" onMouseOut="HideInfo(10,5)">
  <area shape ="rect" coords="517,486,564,532"  onMouseOver="ShowInfo(event,11,5)" onMouseOut="HideInfo(11,5)">
  <area shape ="rect" coords="564,486,611,532"  onMouseOver="ShowInfo(event,12,5)" onMouseOut="HideInfo(12,5)">
  <area shape ="rect" coords="611,486,658,532"  onMouseOver="ShowInfo(event,13,5)" onMouseOut="HideInfo(13,5)">
  <area shape ="rect" coords="658,486,705,532"  onMouseOver="ShowInfo(event,14,5)" onMouseOut="HideInfo(14,5)">
  <area shape ="rect" coords="705,486,752,532"  onMouseOver="ShowInfo(event,15,5)" onMouseOut="HideInfo(15,5)">
  <area shape ="rect" coords="752,486,799,532"  onMouseOver="ShowInfo(event,16,5)" onMouseOut="HideInfo(16,5)">
  <area shape ="rect" coords="799,486,846,532"  onMouseOver="ShowInfo(event,17,5)" onMouseOut="HideInfo(17,5)">
  <area shape ="rect" coords="846,486,893,532"  onMouseOver="ShowInfo(event,18,5)" onMouseOut="HideInfo(18,5)">
  <area shape ="rect" coords="893,486,940,532"  onMouseOver="ShowInfo(event,19,5)" onMouseOut="HideInfo(19,5)">
  <area shape ="rect" coords="940,486,987,532"  onMouseOver="ShowInfo(event,20,5)" onMouseOut="HideInfo(20,5)">
  <area shape ="rect" coords="987,486,1034,532"  onMouseOver="ShowInfo(event,21,5)" onMouseOut="HideInfo(21,5)">
  <area shape ="rect" coords="1034,486,1081,532"  onMouseOver="ShowInfo(event,22,5)" onMouseOut="HideInfo(22,5)">
  <area shape ="rect" coords="1081,486,1128,532"  onMouseOver="ShowInfo(event,23,5)" onMouseOut="HideInfo(23,5)">
  <area shape ="rect" coords="1128,486,1175,532"  onMouseOver="ShowInfo(event,24,5)" onMouseOut="HideInfo(24,5)">
  <area shape ="rect" coords="1175,486,1222,532"  onMouseOver="ShowInfo(event,25,5)" onMouseOut="HideInfo(25,5)">
  <area shape ="rect" coords="1222,486,1269,532"  onMouseOver="ShowInfo(event,26,5)" onMouseOut="HideInfo(26,5)">
  <area shape ="rect" coords="1269,486,1316,532"  onMouseOver="ShowInfo(event,27,5)" onMouseOut="HideInfo(27,5)">
  <area shape ="rect" coords="1316,486,1363,532"  onMouseOver="ShowInfo(event,28,5)" onMouseOut="HideInfo(28,5)">
  <area shape ="rect" coords="1363,486,1410,532"  onMouseOver="ShowInfo(event,29,5)" onMouseOut="HideInfo(29,5)">
  <area shape ="rect" coords="0,439,47,485"  onMouseOver="ShowInfo(event,0,6)" onMouseOut="HideInfo(0,6)">
  <area shape ="rect" coords="47,439,94,485"  onMouseOver="ShowInfo(event,1,6)" onMouseOut="HideInfo(1,6)">
  <area shape ="rect" coords="94,439,141,485"  onMouseOver="ShowInfo(event,2,6)" onMouseOut="HideInfo(2,6)">
  <area shape ="rect" coords="141,439,188,485"  onMouseOver="ShowInfo(event,3,6)" onMouseOut="HideInfo(3,6)">
  <area shape ="rect" coords="188,439,235,485"  onMouseOver="ShowInfo(event,4,6)" onMouseOut="HideInfo(4,6)">
  <area shape ="rect" coords="235,439,282,485"  onMouseOver="ShowInfo(event,5,6)" onMouseOut="HideInfo(5,6)">
  <area shape ="rect" coords="282,439,329,485"  onMouseOver="ShowInfo(event,6,6)" onMouseOut="HideInfo(6,6)">
  <area shape ="rect" coords="329,439,376,485"  onMouseOver="ShowInfo(event,7,6)" onMouseOut="HideInfo(7,6)">
  <area shape ="rect" coords="376,439,423,485"  onMouseOver="ShowInfo(event,8,6)" onMouseOut="HideInfo(8,6)">
  <area shape ="rect" coords="423,439,470,485"  onMouseOver="ShowInfo(event,9,6)" onMouseOut="HideInfo(9,6)">
  <area shape ="rect" coords="470,439,517,485"  onMouseOver="ShowInfo(event,10,6)" onMouseOut="HideInfo(10,6)">
  <area shape ="rect" coords="517,439,564,485"  onMouseOver="ShowInfo(event,11,6)" onMouseOut="HideInfo(11,6)">
  <area shape ="rect" coords="564,439,611,485"  onMouseOver="ShowInfo(event,12,6)" onMouseOut="HideInfo(12,6)">
  <area shape ="rect" coords="611,439,658,485"  onMouseOver="ShowInfo(event,13,6)" onMouseOut="HideInfo(13,6)">
  <area shape ="rect" coords="658,439,705,485"  onMouseOver="ShowInfo(event,14,6)" onMouseOut="HideInfo(14,6)">
  <area shape ="rect" coords="705,439,752,485"  onMouseOver="ShowInfo(event,15,6)" onMouseOut="HideInfo(15,6)">
  <area shape ="rect" coords="752,439,799,485"  onMouseOver="ShowInfo(event,16,6)" onMouseOut="HideInfo(16,6)">
  <area shape ="rect" coords="799,439,846,485"  onMouseOver="ShowInfo(event,17,6)" onMouseOut="HideInfo(17,6)">
  <area shape ="rect" coords="846,439,893,485"  onMouseOver="ShowInfo(event,18,6)" onMouseOut="HideInfo(18,6)">
  <area shape ="rect" coords="893,439,940,485"  onMouseOver="ShowInfo(event,19,6)" onMouseOut="HideInfo(19,6)">
  <area shape ="rect" coords="940,439,987,485"  onMouseOver="ShowInfo(event,20,6)" onMouseOut="HideInfo(20,6)">
  <area shape ="rect" coords="987,439,1034,485"  onMouseOver="ShowInfo(event,21,6)" onMouseOut="HideInfo(21,6)">
  <area shape ="rect" coords="1034,439,1081,485"  onMouseOver="ShowInfo(event,22,6)" onMouseOut="HideInfo(22,6)">
  <area shape ="rect" coords="1081,439,1128,485"  onMouseOver="ShowInfo(event,23,6)" onMouseOut="HideInfo(23,6)">
  <area shape ="rect" coords="1128,439,1175,485"  onMouseOver="ShowInfo(event,24,6)" onMouseOut="HideInfo(24,6)">
  <area shape ="rect" coords="1175,439,1222,485"  onMouseOver="ShowInfo(event,25,6)" onMouseOut="HideInfo(25,6)">
  <area shape ="rect" coords="1222,439,1269,485"  onMouseOver="ShowInfo(event,26,6)" onMouseOut="HideInfo(26,6)">
  <area shape ="rect" coords="1269,439,1316,485"  onMouseOver="ShowInfo(event,27,6)" onMouseOut="HideInfo(27,6)">
  <area shape ="rect" coords="1316,439,1363,485"  onMouseOver="ShowInfo(event,28,6)" onMouseOut="HideInfo(28,6)">
  <area shape ="rect" coords="1363,439,1410,485"  onMouseOver="ShowInfo(event,29,6)" onMouseOut="HideInfo(29,6)">
  <area shape ="rect" coords="0,392,47,438"  onMouseOver="ShowInfo(event,0,7)" onMouseOut="HideInfo(0,7)">
  <area shape ="rect" coords="47,392,94,438"  onMouseOver="ShowInfo(event,1,7)" onMouseOut="HideInfo(1,7)">
  <area shape ="rect" coords="94,392,141,438"  onMouseOver="ShowInfo(event,2,7)" onMouseOut="HideInfo(2,7)">
  <area shape ="rect" coords="141,392,188,438"  onMouseOver="ShowInfo(event,3,7)" onMouseOut="HideInfo(3,7)">
  <area shape ="rect" coords="188,392,235,438"  onMouseOver="ShowInfo(event,4,7)" onMouseOut="HideInfo(4,7)">
  <area shape ="rect" coords="235,392,282,438"  onMouseOver="ShowInfo(event,5,7)" onMouseOut="HideInfo(5,7)">
  <area shape ="rect" coords="282,392,329,438"  onMouseOver="ShowInfo(event,6,7)" onMouseOut="HideInfo(6,7)">
  <area shape ="rect" coords="329,392,376,438"  onMouseOver="ShowInfo(event,7,7)" onMouseOut="HideInfo(7,7)">
  <area shape ="rect" coords="376,392,423,438"  onMouseOver="ShowInfo(event,8,7)" onMouseOut="HideInfo(8,7)">
  <area shape ="rect" coords="423,392,470,438"  onMouseOver="ShowInfo(event,9,7)" onMouseOut="HideInfo(9,7)">
  <area shape ="rect" coords="470,392,517,438"  onMouseOver="ShowInfo(event,10,7)" onMouseOut="HideInfo(10,7)">
  <area shape ="rect" coords="517,392,564,438"  onMouseOver="ShowInfo(event,11,7)" onMouseOut="HideInfo(11,7)">
