AF10:P1,69042.96,58684.63,69089.37,58755.70,393,
AF10:P2,68726.76,58365.53,68760.12,58326.36,139,
AF10:P3,69254.73,58726.69,69283.74,58770.21,393,
AF10:P4,70190.28,57854.96,70246.85,57830.30,113,
#--- End AF10 (aerodromo--AG06)

AF11,AirField-AK05,103289.69,46340.33,2,-AK,05,2,3.75:2
AF11:H1,102804.69,47034.33,
AF11:H2,103775.94,45644.52,
AF11:P1,103213.76,46214.63,103239.42,46171.51,149,
AF11:P2,103083.38,46362.47,103152.16,46402.51,419,
AF11:P3,103477.60,45841.97,103503.27,45802.95,146,
AF11:P4,102871.89,46756.69,102898.58,46711.52,149,
AF11:P5,103105.96,46875.78,103124.44,46846.01,148,
#--- End AF11 (aerodromo--AK05)

AF12,AirField-AN03,136393.23,20465.68,2,-AN,03,2,4:2
AF12:H1,135874.10,20617.18,
AF12:H2,135863.50,22001.51,
AF12:P1,135713.05,21247.97,135712.48,21144.44,180,
AF12:P2,136570.80,21208.77,136611.24,21170.17,133,
AF12:P3,136635.13,21138.93,136670.05,21105.85,133,
AF12:P4,136067.86,20417.67,136082.02,20411.72,112,
AF12:P5,136030.29,21271.10,136028.42,21206.15,181,
#--- End AF12 (aerodromo--AN03)

AF13,AirField-AT01,196373.66,7301.65,2,-AT,01,2,56.68:1
AF13:H1,196859.66,6604.65,
AF13:H2,195885.71,7999.15,
AF13:P1,196540.59,7238.29,196568.58,7256.49,416,
AF13:P2,196588.36,7228.66,196624.75,7177.92,144,
AF13:P3,196647.68,7147.99,196621.60,7129.80,235,
AF13:P4,196198.45,6600.76,196220.68,6620.82,407,
AF13:P5,196191.39,7661.25,196207.70,7642.96,138,
#--- End AF13 (aerodromo--AT01)

AF14,AirField-AU05,208919.29,42702.19,2,-AU,05,2,42.68:1
AF14:H1,208400.29,43447.19,
AF14:H2,209440.09,41955.45,
AF14:P1,208747.66,42639.18,208752.77,42553.32,176,
AF14:P2,208709.96,42510.02,208752.77,42515.13,443,
AF14:P3,208869.04,42384.02,208912.59,42387.67,445,
AF14:P4,209337.18,42268.18,209318.37,42297.56,327,
AF14:P5,208689.94,43193.66,208704.04,43173.68,144,
#--- End AF14 (aerodromo--AU05)

AF15,AirField-AY06,243964.76,55194.59,2,-AY,06,2,20.25:1
AF15:H1,243017.76,55371.59,
AF15:H2,244912.37,55015.76,
AF15:P1,243424.32,55171.02,243458.71,55163.65,102,
AF15:P2,244060.37,55000.10,244064.87,54981.64,166,
AF15:P3,244121.76,54995.11,244152.20,55007.09,428,
AF15:P4,244200.11,55026.55,244216.58,55031.54,433,
AF15:P5,244108.78,55024.06,244137.73,55036.04,427,
AF15:P6,244425.69,55320.00,244415.71,55302.04,209,
AF15:P7,243977.53,55080.45,244001.48,55089.44,429,
#--- End AF15 (aerodromo--AY06)

AF16,AirField-BA06,260252.08,51831.37,2,-BA,06,2,5:1
AF16:H1,259672.08,52669.37,
AF16:H2,260833.52,50992.97,
AF16:P1,260154.50,51828.87,260183.66,51833.16,441,
AF16:P2,260155.36,51796.29,260157.08,51736.26,178,
AF16:P3,260108.20,51704.53,260107.34,51683.95,182,
AF16:P4,260275.42,51568.18,260321.72,51572.47,444,
AF16:P5,260578.13,51637.64,260544.69,51677.09,319,
#--- End AF16 (aerodromo--BA06)

AF17,AirField-BA05,264749.47,47127.3,2,-BA,05,2,0:1
AF17:H1,263909.47,47282.30,
AF17:H2,265590.41,46971.92,
AF17:P1,264727.74,47022.66,264750.10,47032.13,427,
AF17:P2,264813.76,46938.93,264820.07,46922.30,159,
AF17:P3,264838.71,46950.98,264863.65,46961.87,426,
AF17:P4,264887.74,46935.49,264920.14,46949.54,426,
AF17:P5,264953.40,46962.73,264983.23,46975.06,427,
AF17:P6,264887.45,47256.07,264933.05,47247.76,100,
#--- End AF17 (aerodromo--BA05)

AF18,AirField-BB05,274141.66,43773.72,2,-BB,05,2,0:1
AF18:H1,273294.66,44172.72,
AF18:H2,274990.27,43374.50,
AF18:P1,274121.63,43641.69,274157.78,43627.92,110,
AF18:P2,273939.17,43571.11,274003.72,43598.66,426,
AF18:P3,273857.40,43977.36,273888.39,43961.01,117,
AF18:P4,274516.69,43500.54,274547.67,43484.18,117,
#--- End AF18 (aerodromo--BB05)

AF19,AirField-BC05,282897.65,42714.3,2,-BC,05,2,0:1
AF19:H1,282400.65,43425.30,
AF19:H2,283396.48,42002.53,
AF19:P1,282829.67,42581.78,282863.90,42537.68,142,
AF19:P2,282704.39,42542.54,282713.15,42510.56,164,
AF19:P3,282783.59,42789.80,282781.62,42754.91,183,
AF19:P4,283046.25,42415.24,283070.61,42377.71,147,
#--- End AF19 (aerodromo--BC05)

AF20,AirField-BC04,282668.27,37624.08,2,-BC,04,2,0:1
AF20:H1,283137.27,38619.08,
AF20:H2,282199.19,36627.30,
AF20:P1,283619.11,37319.38,283643.78,37331.71,423,
AF20:P2,283820.31,37404.45,283784.58,37401.90,265,
AF20:P3,283767.56,37370.42,283771.39,37325.33,175,
AF20:P4,283794.79,37299.39,283834.35,37301.09,447,
AF20:P5,283859.44,37130.94,283848.38,37094.79,197,
AF20:P6,283521.28,36992.27,283539.99,36949.74,156,
AF20:P7,282824.96,36802.14,282862.82,36777.47,123,
AF20:P8,282932.12,37975.39,282969.54,37909.90,150,
#--- End AF20 (aerodromo--BC04)

AF21,AirField-BD04,292600.75,37708.79,2,-BD,04,2,0:1
AF21:H1,291870.75,38056.79,
AF21:H2,293330.87,37360.19,
AF21:P1,291904.71,37952.60,292006.05,37893.85,448,
AF21:P2,292533.23,37588.57,292626.77,37531.83,110,
AF21:P3,292654.78,37800.71,292752.02,37739.02,421,
AF21:P4,292968.76,37704.05,293046.85,37652.88,126,
#--- End AF21 (aerodromo--BD04)

AF22,AirField-BD02,292674.31,16643.91,2,-BD,02,2,0:1
AF22:H1,292512.31,17563.91,
AF22:H2,292836.48,15723.10,
AF22:P1,292357.41,16629.72,292367.45,16598.03,162,
AF22:P2,292460.20,16555.52,292504.26,16571.75,429,
AF22:P3,292722.98,16664.50,292737.67,16577.16,170,
AF22:P4,292675.07,16172.16,292682.79,16131.97,169,
AF22:P5,292612.46,17251.90,292619.42,17220.98,167,
#--- End AF22 (aerodromo--BD02)

AF23,AirField-AK02,106860.27,13625.64,4,-AK,02,2,31:2
AF23:H1,107161.27,14146.64,
AF23:H2,106558.88,13102.67,
AF23:P1,106547.93,13283.02,106599.38,13377.40,388,
AF23:P2,106964.11,13602.81,107015.67,13709.13,385,
AF23:P3,107009.22,14038.83,107068.35,14143.16,389,
DATA_AF23:106871.27 13644.35 480.00 0.0 0 2 1.0:
#--- End AF23 (aerodromo--AK02)

AF24,AirField-AH03,78867.48,27707.44,4,-AH,03,2,13:2
AF24:H1,78573.48,27199.44,
AF24:H2,79161.61,28215.78,
AF24:P1,78499.14,27409.65,78556.96,27510.26,389,
AF24:P2,78823.78,27854.53,78874.59,27944.60,389,
AF24:P3,78822.94,27436.93,78862.24,27505.28,389,
DATA_AF24:78868.94 27704.43 660.00 0.0 0 2 1.0:
#--- End AF24 (aerodromo--AH03)

AF25,AirField-AB05,16015.54,45275.8,4,-AB,05,2,0:2
AF25:H1,15723.54,45782.80,
AF25:H2,16307.72,44768.73,
AF25:P1,15864.29,45668.31,15897.14,45614.38,148,
AF25:P2,15873.88,45341.88,15904.37,45294.98,146,
AF25:P3,16155.30,45156.61,16178.74,45107.36,154,
DATA_AF25:16013.54 45280.51 420.00 0.0 0 2 1.0:
#--- End AF25 (aerodromo--AB05)

AF26,AirField-AQ01,164198.54,7330.3,4,-AQ,01,2,80.75:1
AF26:H1,163615.54,7330.30,
AF26:H2,164782.86,7330.28,
AF26:P1,163801.56,7405.13,163893.84,7403.51,91,
AF26:P2,164199.73,7202.70,164270.05,7203.85,449,
DATA_AF26:164195.54 7330.30 360.00 0.0 0 2 1.0:
#--- End AF26 (aerodromo--AQ01)

AF27,AirField-AX03,234142.87,25809.25,4,-AX,03,2,23.5:1
AF27:H1,233850.87,26315.25,
AF27:H2,234436.07,25301.69,
AF27:P1,234073.86,26083.52,234095.51,26039.48,153,
AF27:P2,234036.30,25765.25,234065.86,25717.12,148,
AF27:P3,234335.68,25605.71,234377.52,25539.85,147,
DATA_AF27:234140.87 25812.96 420.00 0.0 0 2 1.0:
#--- End AF27 (aerodromo--AX03)



SECAA01,sector-AA01,5000,5000,0,0:2
SECAA02,sector-AA02,5000,15000,0,0:2
SECAA03,sector-AA03,5000,25000,30,1:2
SECAA04,sector-AA04,5000,35000,30,1:2
SECAA05,sector-AA05,5000,45000,30,1:2
SECAA06,sector-AA06,5000,55000,30,1:2
SECAA07,sector-AA07,5000,65000,30,1:2
SECAA08,sector-AA08,5000,75000,30,1:2
SECAA09,sector-AA09,5000,85000,30,1:2
SECAA10,sector-AA10,5000,95000,30,1:2
SECAA11,sector-AA11,5000,105000,30,1:2
SECAA12,sector-AA12,5000,115000,30,1:2
SECAA13,sector-AA13,5000,125000,30,1:2
SECAA14,sector-AA14,5000,135000,30,1:2
SECAA15,sector-AA15,5000,145000,30,1:2
SECAB01,sector-AB01,15000,5000,0,0:2
SECAB02,sector-AB02,15000,15000,30,1:2
SECAB03,sector-AB03,15000,25000,30,1:2
SECAB04,sector-AB04,15000,35000,30,1:2
SECAB05,sector-AB05,15000,45000,30,1:2
SECAB06,sector-AB06,15000,55000,30,1:2
SECAB07,sector-AB07,15000,65000,30,1:2
SECAB08,sector-AB08,15000,75000,30,1:2
SECAB09,sector-AB09,15000,85000,30,1:3
SECAB10,sector-AB10,15000,95000,30,1:2
SECAB11,sector-AB11,15000,105000,30,1:2
SECAB12,sector-AB12,15000,115000,30,1:2
SECAB13,sector-AB13,15000,125000,30,1:2
SECAB14,sector-AB14,15000,135000,30,1:2
SECAB15,sector-AB15,15000,145000,30,1:2
SECAC01,sector-AC01,25000,5000,0,0:2
SECAC02,sector-AC02,25000,15000,0,0:2
SECAC03,sector-AC03,25000,25000,30,1:2
SECAC04,sector-AC04,25000,35000,30,1:2
SECAC05,sector-AC05,25000,45000,30,1:2
SECAC06,sector-AC06,25000,55000,30,1:2
SECAC07,sector-AC07,25000,65000,30,1:2
SECAC08,sector-AC08,25000,75000,30,1:2
SECAC09,sector-AC09,25000,85000,30,1:3
SECAC10,sector-AC10,25000,95000,30,1:3
SECAC11,sector-AC11,25000,105000,30,1:2
SECAC12,sector-AC12,25000,115000,30,1:2
SECAC13,sector-AC13,25000,125000,30,1:3
SECAC14,sector-AC14,25000,135000,30,1:2
SECAC15,sector-AC15,25000,145000,30,1:2
SECAD01,sector-AD01,35000,5000,0,0:2
SECAD02,sector-AD02,35000,15000,0,0:2
SECAD03,sector-AD03,35000,25000,30,1:2
SECAD04,sector-AD04,35000,35000,30,1:2
SECAD05,sector-AD05,35000,45000,30,1:2
SECAD06,sector-AD06,35000,55000,30,1:2
SECAD07,sector-AD07,35000,65000,30,1:2
SECAD08,sector-AD08,35000,75000,30,1:3
SECAD09,sector-AD09,35000,85000,30,1:3
SECAD10,sector-AD10,35000,95000,30,1:3
SECAD11,sector-AD11,35000,105000,30,1:3
SECAD12,sector-AD12,35000,115000,30,1:3
SECAD13,sector-AD13,35000,125000,30,1:3
SECAD14,sector-AD14,35000,135000,30,1:3
SECAD15,sector-AD15,35000,145000,30,1:3
SECAE01,sector-AE01,45000,5000,30,1:2
SECAE02,sector-AE02,45000,15000,30,1:2
SECAE03,sector-AE03,45000,25000,30,1:2
SECAE04,sector-AE04,45000,35000,30,1:2
SECAE05,sector-AE05,45000,45000,30,1:2
SECAE06,sector-AE06,45000,55000,30,1:2
SECAE07,sector-AE07,45000,65000,30,1:3
SECAE08,sector-AE08,45000,75000,30,1:3
SECAE09,sector-AE09,45000,85000,30,1:3
SECAE10,sector-AE10,45000,95000,30,1:3
SECAE11,sector-AE11,45000,105000,30,1:3
SECAE12,sector-AE12,45000,115000,30,1:3
SECAE13,sector-AE13,45000,125000,30,1:3
SECAE14,sector-AE14,45000,135000,30,1:3
SECAE15,sector-AE15,45000,145000,30,1:3
SECAF01,sector-AF01,55000,5000,30,1:2
SECAF02,sector-AF02,55000,15000,30,1:2
SECAF03,sector-AF03,55000,25000,30,1:2
SECAF04,sector-AF04,55000,35000,30,1:2
SECAF05,sector-AF05,55000,45000,30,1:2
SECAF06,sector-AF06,55000,55000,30,1:2
SECAF07,sector-AF07,55000,65000,30,1:3
SECAF08,sector-AF08,55000,75000,30,1:3
SECAF09,sector-AF09,55000,85000,30,1:3
SECAF10,sector-AF10,55000,95000,30,1:3
SECAF11,sector-AF11,55000,105000,30,1:3
SECAF12,sector-AF12,55000,115000,30,1:3
SECAF13,sector-AF13,55000,125000,30,1:3
SECAF14,sector-AF14,55000,135000,30,1:3
SECAF15,sector-AF15,55000,145000,30,1:3
SECAG01,sector-AG01,65000,5000,30,1:2
SECAG02,sector-AG02,65000,15000,30,1:2
SECAG03,sector-AG03,65000,25000,30,1:2
SECAG04,sector-AG04,65000,35000,30,1:2
SECAG05,sector-AG05,65000,45000,30,1:2
SECAG06,sector-AG06,65000,55000,30,1:2
SECAG07,sector-AG07,65000,65000,30,1:3
SECAG08,sector-AG08,65000,75000,30,1:3
SECAG09,sector-AG09,65000,85000,30,1:3
SECAG10,sector-AG10,65000,95000,30,1:3
SECAG11,sector-AG11,65000,105000,30,1:3
SECAG12,sector-AG12,65000,115000,30,1:3
SECAG13,sector-AG13,65000,125000,30,1:3
SECAG14,sector-AG14,65000,135000,30,1:3
SECAG15,sector-AG15,65000,145000,30,1:3
SECAH01,sector-AH01,75000,5000,30,1:2
SECAH02,sector-AH02,75000,15000,30,1:2
SECAH03,sector-AH03,75000,25000,30,1:2
SECAH04,sector-AH04,75000,35000,30,1:2
SECAH05,sector-AH05,75000,45000,30,1:2
SECAH06,sector-AH06,75000,55000,30,1:2
SECAH07,sector-AH07,75000,65000,30,1:3
SECAH08,sector-AH08,75000,75000,30,1:3
SECAH09,sector-AH09,75000,85000,30,1:3
SECAH10,sector-AH10,75000,95000,30,1:3
SECAH11,sector-AH11,75000,105000,30,1:3
SECAH12,sector-AH12,75000,115000,30,1:3
SECAH13,sector-AH13,75000,125000,30,1:3
SECAH14,sector-AH14,75000,135000,30,1:3
SECAH15,sector-AH15,75000,145000,30,1:3
SECAI01,sector-AI01,85000,5000,30,1:2
SECAI02,sector-AI02,85000,15000,30,1:2
SECAI03,sector-AI03,85000,25000,30,1:2
SECAI04,sector-AI04,85000,35000,30,1:2
SECAI05,sector-AI05,85000,45000,30,1:2
SECAI06,sector-AI06,85000,55000,30,1:2
SECAI07,sector-AI07,85000,65000,30,1:3
SECAI08,sector-AI08,85000,75000,30,1:3
SECAI09,sector-AI09,85000,85000,30,1:3
SECAI10,sector-AI10,85000,95000,30,1:3
SECAI11,sector-AI11,85000,105000,30,1:3
SECAI12,sector-AI12,85000,115000,30,1:3
SECAI13,sector-AI13,85000,125000,30,1:3
SECAI14,sector-AI14,85000,135000,30,1:3
SECAI15,sector-AI15,85000,145000,30,1:3
SECAJ01,sector-AJ01,95000,5000,0,0:2
SECAJ02,sector-AJ02,95000,15000,0,0:2
SECAJ03,sector-AJ03,95000,25000,30,1:2
SECAJ04,sector-AJ04,95000,35000,30,1:2
SECAJ05,sector-AJ05,95000,45000,30,1:2
SECAJ06,sector-AJ06,95000,55000,30,1:2
SECAJ07,sector-AJ07,95000,65000,30,1:3
SECAJ08,sector-AJ08,95000,75000,30,1:3
SECAJ09,sector-AJ09,95000,85000,30,1:3
SECAJ10,sector-AJ10,95000,95000,30,1:3
SECAJ11,sector-AJ11,95000,105000,30,1:3
SECAJ12,sector-AJ12,95000,115000,30,1:3
SECAJ13,sector-AJ13,95000,125000,30,1:3
SECAJ14,sector-AJ14,95000,135000,30,1:3
SECAJ15,sector-AJ15,95000,145000,30,1:3
SECAK01,sector-AK01,105000,5000,0,0:2
SECAK02,sector-AK02,105000,15000,0,0:2
SECAK03,sector-AK03,105000,25000,30,1:2
SECAK04,sector-AK04,105000,35000,30,1:2
SECAK05,sector-AK05,105000,45000,30,1:2
SECAK06,sector-AK06,105000,55000,30,1:3
SECAK07,sector-AK07,105000,65000,30,1:3
SECAK08,sector-AK08,105000,75000,30,1:3
SECAK09,sector-AK09,105000,85000,30,1:3
SECAK10,sector-AK10,105000,95000,30,1:3
SECAK11,sector-AK11,105000,105000,30,1:3
SECAK12,sector-AK12,105000,115000,30,1:3
SECAK13,sector-AK13,105000,125000,30,1:3
SECAK14,sector-AK14,105000,135000,30,1:3
SECAK15,sector-AK15,105000,145000,30,1:3
SECAL01,sector-AL01,115000,5000,0,0:2
SECAL02,sector-AL02,115000,15000,0,0:2
SECAL03,sector-AL03,115000,25000,30,1:2
SECAL04,sector-AL04,115000,35000,30,1:2
SECAL05,sector-AL05,115000,45000,30,1:3
SECAL06,sector-AL06,115000,55000,30,1:3
SECAL07,sector-AL07,115000,65000,30,1:3
SECAL08,sector-AL08,115000,75000,30,1:3
SECAL09,sector-AL09,115000,85000,30,1:3
SECAL10,sector-AL10,115000,95000,30,1:3
SECAL11,sector-AL11,115000,105000,30,1:3
SECAL12,sector-AL12,115000,115000,30,1:3
SECAL13,sector-AL13,115000,125000,30,1:3
SECAL14,sector-AL14,115000,135000,30,1:3
SECAL15,sector-AL15,115000,145000,30,1:3
SECAM01,sector-AM01,125000,5000,0,0:2
SECAM02,sector-AM02,125000,15000,0,0:2
SECAM03,sector-AM03,125000,25000,0,0:2
SECAM04,sector-AM04,125000,35000,30,1:3
SECAM05,sector-AM05,125000,45000,30,1:3
SECAM06,sector-AM06,125000,55000,30,1:3
SECAM07,sector-AM07,125000,65000,30,1:3
SECAM08,sector-AM08,125000,75000,30,1:3
SECAM09,sector-AM09,125000,85000,30,1:3
SECAM10,sector-AM10,125000,95000,30,1:3
SECAM11,sector-AM11,125000,105000,30,1:3
SECAM12,sector-AM12,125000,115000,30,1:3
SECAM13,sector-AM13,125000,125000,30,1:3
SECAM14,sector-AM14,125000,135000,30,1:3
SECAM15,sector-AM15,125000,145000,30,1:3
SECAN01,sector-AN01,135000,5000,0,0:2
SECAN02,sector-AN02,135000,15000,0,0:2
SECAN03,sector-AN03,135000,25000,14,0:2
SECAN04,sector-AN04,135000,35000,30,1:3
SECAN05,sector-AN05,135000,45000,30,1:3
SECAN06,sector-AN06,135000,55000,30,1:3
SECAN07,sector-AN07,135000,65000,30,1:3
SECAN08,sector-AN08,135000,75000,30,1:3
SECAN09,sector-AN09,135000,85000,30,1:3
SECAN10,sector-AN10,135000,95000,30,1:3
SECAN11,sector-AN11,135000,105000,30,1:3
SECAN12,sector-AN12,135000,115000,30,1:3
SECAN13,sector-AN13,135000,125000,30,1:3
SECAN14,sector-AN14,135000,135000,30,1:3
SECAN15,sector-AN15,135000,145000,30,1:3
SECAO01,sector-AO01,145000,5000,0,0:2
SECAO02,sector-AO02,145000,15000,0,0:2
SECAO03,sector-AO03,145000,25000,0,0:2
SECAO04,sector-AO04,145000,35000,30,1:3
SECAO05,sector-AO05,145000,45000,30,1:3
SECAO06,sector-AO06,145000,55000,30,1:3
SECAO07,sector-AO07,145000,65000,30,1:3
SECAO08,sector-AO08,145000,75000,30,1:3
SECAO09,sector-AO09,145000,85000,30,1:3
SECAO10,sector-AO10,145000,95000,30,1:3
SECAO11,sector-AO11,145000,105000,30,1:3
SECAO12,sector-AO12,145000,115000,30,1:3
SECAO13,sector-AO13,145000,125000,30,1:3
SECAO14,sector-AO14,145000,135000,30,1:3
SECAO15,sector-AO15,145000,145000,30,1:3
SECAP01,sector-AP01,155000,5000,0,0:1
SECAP02,sector-AP02,155000,15000,0,0:1
SECAP03,sector-AP03,155000,25000,0,0:1
SECAP04,sector-AP04,155000,35000,30,1:3
SECAP05,sector-AP05,155000,45000,30,1:3
SECAP06,sector-AP06,155000,55000,30,1:3
SECAP07,sector-AP07,155000,65000,30,1:3
SECAP08,sector-AP08,155000,75000,30,1:3
SECAP09,sector-AP09,155000,85000,30,1:3
SECAP10,sector-AP10,155000,95000,30,1:3
SECAP11,sector-AP11,155000,105000,30,1:3
SECAP12,sector-AP12,155000,115000,30,1:3
SECAP13,sector-AP13,155000,125000,30,1:3
SECAP14,sector-AP14,155000,135000,30,1:3
SECAP15,sector-AP15,155000,145000,30,1:3
SECAQ01,sector-AQ01,165000,5000,0,0:1
SECAQ02,sector-AQ02,165000,15000,0,0:1
SECAQ03,sector-AQ03,165000,25000,30,1:3
SECAQ04,sector-AQ04,165000,35000,30,1:3
SECAQ05,sector-AQ05,165000,45000,30,1:3
SECAQ06,sector-AQ06,165000,55000,30,1:3
SECAQ07,sector-AQ07,165000,65000,30,1:3
SECAQ08,sector-AQ08,165000,75000,30,1:3
SECAQ09,sector-AQ09,165000,85000,30,1:3
SECAQ10,sector-AQ10,165000,95000,30,1:3
SECAQ11,sector-AQ11,165000,105000,30,1:3
SECAQ12,sector-AQ12,165000,115000,30,1:3
SECAQ13,sector-AQ13,165000,125000,30,1:3
SECAQ14,sector-AQ14,165000,135000,30,1:3
SECAQ15,sector-AQ15,165000,145000,30,1:3
SECAR01,sector-AR01,175000,5000,30,1:1
SECAR02,sector-AR02,175000,15000,0,0:1
SECAR03,sector-AR03,175000,25000,30,1:3
SECAR04,sector-AR04,175000,35000,30,1:3
SECAR05,sector-AR05,175000,45000,30,1:3
SECAR06,sector-AR06,175000,55000,30,1:3
SECAR07,sector-AR07,175000,65000,30,1:3
SECAR08,sector-AR08,175000,75000,30,1:3
SECAR09,sector-AR09,175000,85000,30,1:3
SECAR10,sector-AR10,175000,95000,30,1:3
SECAR11,sector-AR11,175000,105000,30,1:3
SECAR12,sector-AR12,175000,115000,30,1:3
SECAR13,sector-AR13,175000,125000,30,1:3
SECAR14,sector-AR14,175000,135000,30,1:3
SECAR15,sector-AR15,175000,145000,30,1:3
SECAS01,sector-AS01,185000,5000,30,1:1
SECAS02,sector-AS02,185000,15000,30,1:3
SECAS03,sector-AS03,185000,25000,30,1:3
SECAS04,sector-AS04,185000,35000,30,1:3
SECAS05,sector-AS05,185000,45000,30,1:3
SECAS06,sector-AS06,185000,55000,30,1:3
SECAS07,sector-AS07,185000,65000,30,1:3
SECAS08,sector-AS08,185000,75000,30,1:3
SECAS09,sector-AS09,185000,85000,30,1:3
SECAS10,sector-AS10,185000,95000,30,1:3
SECAS11,sector-AS11,185000,105000,30,1:3
SECAS12,sector-AS12,185000,115000,30,1:3
SECAS13,sector-AS13,185000,125000,30,1:3
SECAS14,sector-AS14,185000,135000,30,1:3
SECAS15,sector-AS15,185000,145000,30,1:3
SECAT01,sector-AT01,195000,5000,30,1:1
SECAT02,sector-AT02,195000,15000,30,1:3
SECAT03,sector-AT03,195000,25000,30,1:3
SECAT04,sector-AT04,195000,35000,30,1:3
SECAT05,sector-AT05,195000,45000,30,1:3
SECAT06,sector-AT06,195000,55000,30,1:3
SECAT07,sector-AT07,195000,65000,30,1:3
SECAT08,sector-AT08,195000,75000,30,1:3
SECAT09,sector-AT09,195000,85000,30,1:3
SECAT10,sector-AT10,195000,95000,30,1:3
SECAT11,sector-AT11,195000,105000,30,1:3
SECAT12,sector-AT12,195000,115000,30,1:3
SECAT13,sector-AT13,195000,125000,30,1:3
SECAT14,sector-AT14,195000,135000,30,1:3
SECAT15,sector-AT15,195000,145000,30,1:3
SECAU01,sector-AU01,205000,5000,30,1:1
SECAU02,sector-AU02,205000,15000,30,1:1
SECAU03,sector-AU03,205000,25000,30,1:1
